iter,env_steps,elapsed_time_s,steps_per_s,computation_speed_sps,avg_return,cvar,policy_loss,value_loss,entropy,avg_loss
1,8192,5.883486986160278,1392.3715679613188,1392.3715679613188,-3822.9045296698187,nan,-0.0034799535933416337,1493.2796125411987,1.3740787198767066,nan
2,16384,12.035414218902588,1361.315838574763,1361.315838574763,-3615.994745150444,-330.6468628349806,0.0004839673165406566,746.1593301296234,1.3555850936099887,nan
3,24576,17.827589988708496,1378.53742516884,1378.53742516884,-4333.422574760829,-439.76383234713785,-0.0025469371685176156,596.0211973190308,1.3658890025690198,nan
4,32768,23.891115427017212,1371.5558865428436,1371.5558865428436,-3553.7110620766116,-354.73292095932624,0.0011708202582667582,511.2265067100525,1.364808078855276,nan
5,40960,30.04002809524536,1363.5140376743861,1363.5140376743861,-3401.099452345541,-320.6659445282687,0.0006039537111064419,308.70578038692474,1.3632489033043385,nan
6,49152,36.40676498413086,1350.0787565559474,1350.0787565559474,-3493.719307930642,-290.21492889407267,0.0001495678625360597,330.5721356868744,1.3680145712569356,nan
7,57344,42.49785494804382,1349.3386918023623,1349.3386918023623,-3252.5302824711175,-309.4189358331963,0.0009498310319031589,528.6676406860352,1.361393959261477,nan
8,65536,48.03643035888672,1364.2978778891688,1364.2978778891688,-3179.7120895850967,-344.46868291033263,0.0019960691261076136,445.11275267601013,1.3131014136597514,nan
9,73728,53.336079835891724,1382.32881431953,1382.32881431953,-3011.074512176691,-316.5864739140541,-0.002483706704879296,383.6277310848236,1.3144776597619057,nan
10,81920,58.95232892036438,1389.5973492525027,1389.5973492525027,-2662.264218534378,-241.34923166697857,-0.004618746213964187,258.2895619869232,1.340019853785634,nan
11,90112,64.6829686164856,1393.1333383024935,1393.1333383024935,-2714.483193828023,-220.91029426870625,-0.005933689193625469,269.12524366378784,1.351995700970292,nan
12,98304,69.91579174995422,1406.034281233243,1406.034281233243,-2281.727753375889,-277.7061011857487,-0.0012333573286014143,266.28632485866547,1.33397716563195,nan
13,106496,75.11179757118225,1417.8331958980937,1417.8331958980937,-2227.430939775244,-228.14051141670652,-0.0036311497606220655,250.16393733024597,1.3040386904031038,nan
14,114688,80.12799215316772,1431.3100443197116,1431.3100443197116,-1949.4610835803724,-232.77332935400466,-0.00314009722933406,188.11034893989563,1.2810263661667705,nan
15,122880,85.83844447135925,1431.526407040146,1431.526407040146,-1367.5508511248067,-250.96556748324267,-0.0004089297326572705,261.5526136159897,1.2634024089202285,nan
16,131072,92.469309091568,1417.4649003833865,1417.4649003833865,-1378.1844836753312,-297.8241366277869,-0.0021335403762350325,239.15386855602264,1.2246527830138803,nan
17,139264,99.70660495758057,1396.737959930025,1396.737959930025,-1159.3641016320369,-298.6496681976005,-0.006711436748446431,198.76601308584213,1.2351084174588323,nan
