iter,env_steps,elapsed_time_s,steps_per_s,computation_speed_sps,avg_return,cvar,policy_loss,value_loss,entropy,avg_loss
1,8192,6.284953594207764,1303.4304672591022,1303.4304672591022,-185.36708256562076,nan,0.00025915586593328044,1692.4889831542969,1.377399136312306,nan
2,16384,12.23622751235962,1338.9747766172852,1338.9747766172852,-190.14653025025456,nan,-0.0006823529220127966,1004.471152305603,1.3788168858736753,nan
3,24576,18.857763051986694,1303.2298651886433,1303.2298651886433,-191.5031994655158,nan,-0.0012688372917182278,537.3493432998657,1.38087597489357,nan
4,32768,25.80193591117859,1269.9822258609436,1269.9822258609436,-199.58091792241467,nan,0.004997080141038168,577.2349209785461,1.370218981988728,nan
5,40960,32.39924097061157,1264.2271477024308,1264.2271477024308,-169.39428449567853,nan,-0.0002448886734782718,566.4837002754211,1.370752677321434,nan
6,49152,38.895410776138306,1263.696642333803,1263.696642333803,-180.62825654400618,nan,0.0029481916280929,523.951988697052,1.3717838274315,nan
7,57344,46.244932413101196,1240.0061370563153,1240.0061370563153,-186.1147056682599,nan,0.0012911347148474306,595.7888517379761,1.3569591529667377,nan
8,65536,54.74954175949097,1197.0145848506427,1197.0145848506427,-180.80944637979937,nan,-8.831789818941616e-05,549.169082403183,1.3686104388907552,nan
9,73728,62.23885941505432,1184.5975439287483,1184.5975439287483,-188.33950477169154,nan,0.0016521264624316245,719.1656715869904,1.3697292506694794,nan
10,81920,70.68528723716736,1158.939903931313,1158.939903931313,-156.62062998009262,nan,0.001475972829211969,568.5733013153076,1.3734340062364936,nan
11,90112,78.56988334655762,1146.9025555572252,1146.9025555572252,-167.01182878347495,nan,-0.0014848947248538025,503.3185226917267,1.3593864450231194,nan
12,98304,87.12307596206665,1128.3348173198283,1128.3348173198283,-154.46786115085405,nan,0.003162037995934952,536.5982971191406,1.363428563810885,nan
13,106496,93.8836829662323,1134.3398196074609,1134.3398196074609,-157.06732078564454,nan,0.0010128737740160432,595.8605868816376,1.3427214529365301,nan
14,114688,100.50539970397949,1141.112819189743,1141.112819189743,-185.24002091480978,nan,-0.001504167856182903,550.3255524635315,1.3372124852612615,nan
15,122880,107.15838098526001,1146.7138535519919,1146.7138535519919,-200.5556451141056,nan,0.0014162345069053117,555.0937192440033,1.3186418982222676,nan
16,131072,113.64248824119568,1153.371437290354,1153.371437290354,-173.9235331673698,nan,0.0010728505658335052,387.6128499507904,1.327211863361299,nan
17,139264,119.97195959091187,1160.804578627134,1160.804578627134,-189.55563527123104,nan,-0.003939345850085374,465.56162452697754,1.3200635444372892,nan
18,147456,127.63281440734863,1155.314177507552,1155.314177507552,-159.29238474515063,nan,0.0009603335201973096,492.9258975982666,1.3125308835878968,nan
19,155648,134.66791605949402,1155.7912571487134,1155.7912571487134,-195.85215553287992,nan,-0.01001126481423853,320.8407144546509,1.305713638663292,nan
20,163840,141.3962049484253,1158.7298263044695,1158.7298263044695,-160.58731809184866,nan,-0.0005548509361688048,422.8689317703247,1.3115787170827389,nan
21,172032,147.80583786964417,1163.9053130751292,1163.9053130751292,-158.74308584716547,nan,-0.003453518766036723,395.5413969755173,1.3167461417615414,nan
22,180224,154.05504441261292,1169.8675670580285,1169.8675670580285,-158.48087160856988,nan,-0.014373631169291912,439.95740830898285,1.31804936286062,nan
23,188416,160.68022966384888,1172.6147043365306,1172.6147043365306,-122.18785490925313,nan,-0.0055817813154135365,231.91904091835022,1.2980413902550936,nan
24,196608,167.5379023551941,1173.5135586404497,1173.5135586404497,-112.37110470479327,nan,-0.0034651549576665275,194.85083955526352,1.2753646513447165,nan
25,204800,174.35570979118347,1174.6102278226392,1174.6102278226392,-100.34326676994243,nan,-0.0035404411028139293,113.8753433227539,1.3089739764109254,nan
26,212992,181.0995626449585,1176.1044416079894,1176.1044416079894,-87.26380402293483,nan,-0.004772439613589086,117.08045238256454,1.2863335143774748,nan
27,221184,188.10147786140442,1175.8759288588428,1175.8759288588428,-89.91812597592532,nan,-0.006680515325570013,120.9722318649292,1.2890772484242916,nan
28,229376,194.8816270828247,1177.0016672865481,1177.0016672865481,-72.85362778089514,nan,-0.006849406981928041,106.74342632293701,1.2460587723180652,nan
29,237568,202.5351276397705,1172.9718334220968,1172.9718334220968,-76.29144353435737,nan,-0.004103951549041085,119.50196492671967,1.2175758462399244,nan
30,245760,210.0447816848755,1170.0362086057776,1170.0362086057776,-76.0148586564151,nan,-0.0018756151439447422,172.69366776943207,1.238575833849609,nan
31,253952,217.66660356521606,1166.7017164804167,1166.7017164804167,-79.81311878158293,nan,-0.002042920379608404,156.95239001512527,1.2407230651006103,nan
32,262144,225.95765376091003,1160.146583383183,1160.146583383183,-62.769844565807375,nan,-0.003153255303914193,120.9906867146492,1.1910836091265082,nan
33,270336,234.1213357448578,1154.683314700581,1154.683314700581,-57.08584394844475,nan,-0.0076673722942359746,113.70349049568176,1.16411813814193,nan
34,278528,244.1281816959381,1140.9088375831468,1140.9088375831468,-72.25158815435572,nan,-0.003551627502019983,169.48495423793793,1.2031417610123754,nan
35,286720,251.49868535995483,1140.0457206749809,1140.0457206749809,-51.918841259263374,nan,-0.00506172195673571,116.87935781478882,1.143515926785767,nan
36,294912,259.9800715446472,1134.3638696912728,1134.3638696912728,-50.35263175686234,nan,-0.0006555767467943951,117.02729296684265,1.1614676378667355,nan
37,303104,271.14753222465515,1117.856384357088,1117.856384357088,-114.35900807993451,nan,-0.0042904771253233775,131.49360644817352,1.1645478652790189,nan
38,311296,281.5265884399414,1105.7428064788608,1105.7428064788608,-36.13634101649698,nan,-0.0035577186790760607,136.26568645238876,1.1440998576581478,nan
39,319488,291.83796668052673,1094.7444694532894,1094.7444694532894,-59.98212807348893,nan,-0.0021874857411603443,107.01564890146255,1.102989719249308,nan
40,327680,303.77154421806335,1078.7053831637827,1078.7053831637827,-42.00999570271175,nan,-0.0016730052884668112,100.3219181895256,1.1130113815888762,nan
41,335872,315.05497193336487,1066.074272495652,1066.074272495652,-35.65996756212006,nan,-0.004833673432585783,106.48461705446243,1.0952929761260748,nan
42,344064,325.27436113357544,1057.765508480112,1057.765508480112,-84.74985831512568,nan,-0.0019184714947186876,95.2378180027008,1.101913770660758,nan
43,352256,333.8368036746979,1055.1742531756638,1055.1742531756638,-41.97219510182192,nan,-0.003703440605022479,88.83374267816544,1.0504584144800901,nan
44,360448,347.02128767967224,1038.6913218209302,1038.6913218209302,-66.48857339963745,nan,-0.0012174882285762578,104.54224103689194,1.0652469918131828,nan
45,368640,359.5976233482361,1025.145818728082,1025.145818728082,-54.20051767633013,nan,-0.0030916749165044166,97.89795756340027,1.054781404323876,nan
46,376832,370.3913366794586,1017.3888066019082,1017.3888066019082,-30.359331342112153,nan,-0.0017247498326469213,120.06376308202744,1.0090097798965871,nan
47,385024,383.65748500823975,1003.5618098047296,1003.5618098047296,-49.45242589595406,nan,-0.002979690736538032,94.59408721327782,1.0690296916291118,nan
48,393216,395.3589012622833,994.5798583124306,994.5798583124306,-63.12012936341469,nan,-0.0015544355992460623,91.65542590618134,1.016467128880322,nan
49,401408,409.1520149707794,981.0730127497173,981.0730127497173,-26.752095657062675,nan,-0.005882579051103676,78.11983260512352,1.0962392212823033,nan
50,409600,419.9080364704132,975.4516809036126,975.4516809036126,-16.444385820279095,nan,-0.0013110501895425841,93.46344721317291,1.059617762453854,nan
51,417792,432.6453721523285,965.6684825300782,965.6684825300782,-49.84180076254041,nan,-0.002131569282937562,95.57848304510117,1.0097636575810611,nan
52,425984,448.33776903152466,950.1407854176282,950.1407854176282,-145.27116594956868,nan,-0.00253408638673136,89.31089439988136,1.049789466895163,nan
53,434176,463.8297278881073,936.067642703443,936.067642703443,-23.42721056558912,nan,-0.0014658404616056941,72.16393613815308,1.0744878482073545,nan
54,442368,475.5712456703186,930.1823943886293,930.1823943886293,-18.787067626367307,nan,-0.0020877663264400326,96.6465031504631,1.0155896954238415,nan
55,450560,490.10176253318787,919.3192811043804,919.3192811043804,-45.48667285061081,nan,0.0007405965734506026,109.23011130094528,1.0415245625190437,nan
56,458752,505.0457923412323,908.3374358459083,908.3374358459083,-197.09322969337626,nan,-0.002596433874714421,84.58508870005608,1.0875102365389466,nan
57,466944,518.3517460823059,900.8245916583771,900.8245916583771,-46.30825672549208,nan,-0.0016488809123984538,129.3645919561386,1.0446837609633803,nan
58,475136,531.7433109283447,893.5439153347942,893.5439153347942,-9.900803670052012,nan,0.0005252057235338725,110.67571222782135,1.0362387741915882,nan
59,483328,545.9003734588623,885.377668708304,885.377668708304,-42.18448480717778,nan,-0.0025967127330659423,122.00017499923706,1.0015315278433263,nan
60,491520,558.90904545784,879.4275275995273,879.4275275995273,-49.68450651786716,nan,-0.00088567541752127,144.26979154348373,0.99414700595662,nan
61,499712,570.5642552375793,875.8207255586368,875.8207255586368,-19.485468539946055,nan,-0.0009598077449481934,79.5551227927208,0.9905383796431124,nan
62,507904,586.3416574001312,866.2253373776515,866.2253373776515,-46.44509432504014,nan,-0.0012540602328954265,85.63279595971107,1.0317266648635268,nan
63,516096,602.163866519928,857.0690283737248,857.0690283737248,18.14305659935866,nan,-0.0034212115097034257,46.32073436677456,1.0540672466158867,nan
64,524288,614.5038509368896,853.189120297059,853.189120297059,-15.729085620345227,nan,0.0009466239462199155,80.26404377818108,0.9912945469841361,nan
65,532480,627.3606278896332,848.7622211664759,848.7622211664759,-98.04020668222454,nan,0.0015549943746009376,126.28041833639145,1.027771320194006,nan
66,540672,641.6167380809784,842.6712831979795,842.6712831979795,-17.6468141918495,nan,-0.00043737809028243646,52.67182496190071,0.9937116778455675,nan
67,548864,656.7218747138977,835.7632372747045,835.7632372747045,-62.633694182171325,nan,-0.00021275920516927727,78.2835798561573,1.0010069031268358,nan
68,557056,671.5538251399994,829.5031301234418,829.5031301234418,-182.93337882615216,nan,-0.002508930778276408,65.95910324156284,1.0516502587124705,nan
69,565248,687.5830178260803,822.0796403423911,822.0796403423911,-0.8450754405819557,nan,-0.0034745413104246836,56.18460342288017,1.0109064313583076,nan
70,573440,700.5274930000305,818.5831473140698,818.5831473140698,-34.35487518565467,nan,-0.002068858695565723,61.643869549036026,0.989498533308506,nan
71,581632,714.569700717926,813.9611844941593,813.9611844941593,18.175830101045303,nan,0.0006815130000177305,110.07381623983383,0.9979808870702982,nan
72,589824,726.4485905170441,811.9280671743026,811.9280671743026,10.197149288958059,nan,-0.001319043416515342,77.2045034468174,0.9967778720892966,nan
73,598016,739.6956605911255,808.4622255619255,808.4622255619255,7.100300677357886,nan,0.0038104843351902673,59.56445622444153,0.9976796270348132,nan
74,606208,754.3946075439453,803.5688404157726,803.5688404157726,nan,nan,-0.0013260670857562218,41.088097274303436,0.9703001310117543,nan
75,614400,768.2428693771362,799.7470910444421,799.7470910444421,46.905218694485654,nan,-0.003983177597547183,57.69578120112419,0.9927679696120322,nan
76,622592,782.3970971107483,795.7493736864825,795.7493736864825,-8.27958251691075,nan,-0.0004707397456513718,58.201460003852844,0.9763669110834599,nan
77,630784,795.3124415874481,793.1272881145321,793.1272881145321,13.172818900307917,nan,3.366630699019879e-05,53.61646355688572,0.9583850353956223,nan
78,638976,808.3306427001953,790.4884044300571,790.4884044300571,20.181267241389467,nan,0.0025290009180025663,86.19227361679077,0.9060937967151403,nan
79,647168,820.5035226345062,788.7449378913652,788.7449378913652,1.2891366814321856,nan,0.00024818445308483206,55.277740478515625,1.010152987204492,nan
80,655360,831.4700880050659,788.1943192597532,788.1943192597532,21.369632024790565,nan,5.9055360907223076e-05,83.31403732299805,0.9321006131358445,nan
81,663552,844.5120401382446,785.7223680213939,785.7223680213939,-7.87793808678168,nan,-0.0005130143817950739,59.26454237103462,0.9865896529518068,nan
82,671744,857.9515016078949,782.9626718306085,782.9626718306085,-30.75274084086716,nan,-0.0032206584946834482,77.72768467664719,0.9589407402090728,nan
83,679936,871.0784306526184,780.5680591707304,780.5680591707304,7.468595451384999,nan,-0.001527024131064536,77.63858088850975,0.9647547933273017,nan
84,688128,885.0592560768127,777.4937048285935,777.4937048285935,-23.21611978679235,nan,-0.0007657780333829578,63.052785485982895,0.9432832165621221,nan
85,696320,900.8255321979523,772.9798669238728,772.9798669238728,nan,nan,0.0007971339437062852,64.06268957257271,0.9726385427638888,nan
86,704512,915.4160900115967,769.608495729057,769.608495729057,-54.95898666905552,nan,0.001115546639994136,49.88034927845001,0.9474986577406526,nan
87,712704,930.5927679538727,765.8602393472792,765.8602393472792,-93.59071073427144,nan,0.0005470055184559897,41.485518261790276,0.9646776616573334,nan
88,720896,945.544994354248,762.4132159806206,762.4132159806206,7.169836317788455,nan,0.0012329675555520225,69.57152238488197,0.9199420856311917,nan
89,729088,960.6573178768158,758.9470110022004,758.9470110022004,nan,nan,0.00027342125758877955,26.081602454185486,0.9215917154215276,nan
90,737280,976.4152312278748,755.0885897927317,755.0885897927317,-5.985333141495062,nan,-0.0008481998120259959,27.906147815287113,0.9523119293153286,nan
91,745472,991.8292148113251,751.6132705788573,751.6132705788573,-192.1988223618884,nan,-0.0008033275371417403,36.16852496564388,0.9182118694297969,nan
92,753664,1004.9341831207275,749.9635425472026,749.9635425472026,-59.96366275509295,nan,-0.0010446752567077056,45.320511534810066,0.9621789897792041,nan
93,761856,1020.004650592804,746.9142415745127,746.9142415745127,-57.879634640541475,nan,0.0014967356910347007,71.34683230519295,0.8952929507941008,nan
94,770048,1033.1423223018646,745.3455185964268,745.3455185964268,65.46290781479077,nan,-0.00027971729105047416,84.11145274341106,0.8686966309323907,nan
95,778240,1046.0746719837189,743.962186298028,743.962186298028,-5.621820829980412,nan,-0.0003487062131171115,50.614893704652786,0.9439500821754336,nan
96,786432,1060.5776507854462,741.5128910340337,741.5128910340337,nan,nan,-0.0012266845697013196,33.508162423968315,0.9248906318098307,nan
97,794624,1074.3845899105072,739.6085233000127,739.6085233000127,36.44726178251818,nan,0.0005315851558407303,70.5781936198473,0.9406186607666314,nan
98,802816,1089.1116967201233,737.129169044546,737.129169044546,nan,nan,-0.001892064552521333,31.601477473974228,0.9533018697984517,nan
99,811008,1102.4894905090332,735.615175456727,735.615175456727,55.45497163273907,nan,-0.0016819582124298904,48.631392642855644,0.8998873867094517,nan
100,819200,1114.912657737732,734.7660772479145,734.7660772479145,63.23661106075339,nan,3.4931337722809985e-05,44.89261984825134,0.8907399335876107,nan
101,827392,1128.208214044571,733.3681759272434,733.3681759272434,-7.186361602604393,nan,-0.0005098502297187224,43.14985762536526,0.9206288997083902,nan
102,835584,1139.6131796836853,733.2172134337086,733.2172134337086,5.644037722918248,nan,0.002054645596217597,79.47073838114738,0.8809653930366039,nan
103,843776,1153.1980731487274,731.6834979580984,731.6834979580984,45.58498437726799,nan,0.0013498092121153604,66.31356030702591,0.7954976218752563,nan
104,851968,1164.7929899692535,731.4329733582007,731.4329733582007,83.20621925071104,nan,-0.0011554035008884966,115.26288142800331,0.7805278361774981,nan
105,860160,1176.0006928443909,731.4281405052003,731.4281405052003,135.99261075366283,nan,-0.0004767569771502167,136.21688362956047,0.7637739819474518,nan
106,868352,1187.353762626648,731.3338512349036,731.3338512349036,91.24881334082124,nan,0.0012153178140579257,130.91932782530785,0.8522569360211492,nan
107,876544,1200.960706949234,729.8690081432053,729.8690081432053,175.42820444743768,nan,-0.0009808116192289162,111.74110201001167,0.7305411244742572,nan
108,884736,1213.9120564460754,728.8303920386195,728.8303920386195,118.62873697554949,nan,-0.00036076735705137253,77.42917057871819,0.734471261035651,nan
109,892928,1225.733390569687,728.4846826151908,728.4846826151908,139.63126500688938,nan,-0.0004973505747329909,140.94011643528938,0.7409844086505473,nan
110,901120,1238.7764139175415,727.4274759157487,727.4274759157487,147.61297137049434,nan,-0.0003223244748369325,76.56378875672817,0.7624449101276696,nan
111,909312,1251.3660428524017,726.6554859737817,726.6554859737817,192.64337898991963,nan,-0.0016253191388386767,86.02377104759216,0.7447482054121792,nan
112,917504,1262.0660574436188,726.9857188445847,726.9857188445847,111.8707343712692,nan,0.0013680392876267433,134.19936805963516,0.781101240310818,nan
113,925696,1275.5733671188354,725.7097269841006,725.7097269841006,140.71523805621464,nan,1.7337839381070808e-05,88.7843097448349,0.7054785676300526,nan
114,933888,1286.5542426109314,725.8831140339399,725.8831140339399,66.75358881907518,nan,-0.0007288439774129074,122.16937962174416,0.7502009975723922,nan
115,942080,1297.8578042984009,725.8730477868273,725.8730477868273,124.91888539985374,nan,0.0019586663474910893,104.14802327752113,0.7297526146285236,nan
116,950272,1310.8769435882568,724.9132000131342,724.9132000131342,211.4873825595617,nan,0.002011069213040173,85.6965608894825,0.7270883340388536,nan
117,958464,1322.1187756061554,724.9454570074995,724.9454570074995,136.39533479024973,nan,-0.0002349109072383726,132.5227983891964,0.6640997626818717,nan
118,966656,1333.906084537506,724.6807036907403,724.6807036907403,66.71344363295675,nan,0.0020047872712893877,133.14277905225754,0.8405562411062419,nan
119,974848,1346.931278705597,723.7548161602057,723.7548161602057,93.79932346009711,nan,-0.000897282758160145,89.48629829287529,0.8063073358498514,nan
120,983040,1360.2459468841553,722.6928352565936,722.6928352565936,136.90338166876293,nan,-0.00015925848492770456,69.17107160389423,0.7945353486575186,nan
121,991232,1373.0742146968842,721.9070822175635,721.9070822175635,128.47655838219197,nan,7.491439828299917e-05,66.48507358133793,0.7850486594252288,nan
122,999424,1386.5121850967407,720.8187643372694,720.8187643372694,nan,nan,-0.00031693380879005417,33.773662224411964,0.8472410799004138,nan
123,1007616,1399.0745904445648,720.201772572986,720.201772572986,80.30768123965906,nan,-0.00033769660876714624,76.50988221168518,0.8204159666784108,nan
124,1015808,1410.9936451911926,719.923866037225,719.923866037225,84.14571514319162,nan,0.003531600632413756,94.53907006978989,0.8210715875029564,nan
125,1024000,1424.6344857215881,718.7808594155548,718.7808594155548,147.51766999296908,nan,0.0016037964232964441,63.10607235133648,0.8509652432985604,nan
