iter,env_steps,elapsed_time_s,steps_per_s,computation_speed_sps,avg_return,cvar,policy_loss,value_loss,entropy,avg_loss
1,8192,5.109660625457764,1603.237592568312,1603.237592568312,-178.82765283532487,nan,-0.0008934590623539407,1777.238341331482,1.3828691486269236,nan
2,16384,9.763466358184814,1678.09253383304,1678.09253383304,-162.59164707514898,-377.6559706757622,-0.0003481040257611312,872.2245829105377,1.3783166091889143,nan
3,24576,14.670440196990967,1675.2053564855366,1675.2053564855366,-172.9827795241797,-381.102552929989,0.000393881924537709,539.7555620670319,1.3746866136789322,nan
4,32768,20.0453999042511,1634.6892631985245,1634.6892631985245,-181.1602349416859,-392.4693228727683,-0.0013381077114900108,463.40408515930176,1.364335160702467,nan
5,40960,25.18297576904297,1626.4956284614893,1626.4956284614893,-188.78030657167315,-393.83460188034894,-0.0013741695511271246,440.18304657936096,1.3452556310221553,nan
6,49152,30.40792202949524,1616.4208771754702,1616.4208771754702,-178.09568334872625,-376.68969692740615,0.003811696791672148,531.7375731468201,1.3502674140036106,nan
7,57344,35.41905331611633,1619.0156040649288,1619.0156040649288,-168.915689922452,-399.0187239585553,-0.00045598327051266097,507.7036919593811,1.3363360110670328,nan
8,65536,40.31765818595886,1625.4912350743562,1625.4912350743562,-170.12712275368315,-386.39332991615737,-0.001573794594150968,445.2145743370056,1.35412828437984,nan
9,73728,45.32515788078308,1626.6462919759433,1626.6462919759433,-143.09874973325194,-304.1575639788604,-0.0035451998774078675,447.3375599384308,1.3579638693481684,nan
10,81920,50.384793281555176,1625.8873891220112,1625.8873891220112,-174.5691748619515,-404.83337828076804,-0.004759575233038049,559.4043319225311,1.3565274979919195,nan
11,90112,55.2497832775116,1630.9928230375235,1630.9928230375235,-146.60261011424376,-313.02637733727397,-0.004509019359829836,356.8501069545746,1.3592468285933137,nan
12,98304,60.15912079811096,1634.0664340807125,1634.0664340807125,-121.86113868939478,-232.65388661049082,-0.0033185001848323736,300.2691502571106,1.3551434930413961,nan
13,106496,65.0653235912323,1636.75509660188,1636.75509660188,-115.93282708249166,-207.64297816172467,0.0015016101060609799,285.51277446746826,1.3459375239908695,nan
14,114688,70.00091505050659,1638.3785828692537,1638.3785828692537,-128.21232490772982,-318.9045293058236,-0.007175867842306616,375.4290722608566,1.3078684946522117,nan
15,122880,75.06476187705994,1636.9864757747612,1636.9864757747612,-115.7481634952486,-253.30193229670172,0.008716373460629256,304.117503285408,1.326692420989275,nan
16,131072,80.0788586139679,1636.786566000549,1636.786566000549,-162.32079003579867,-326.14438302738625,-0.0095553587852919,490.30381751060486,1.3044695565477014,nan
17,139264,85.54553079605103,1627.9517901644576,1627.9517901644576,-112.66765895344629,-245.4160214600071,-0.009337587325717323,217.12191432714462,1.3124468587338924,nan
18,147456,90.49899768829346,1629.3661119638482,1629.3661119638482,-98.7390286227973,-193.17644258487144,-0.00317894895124482,229.21612614393234,1.281551195308566,nan
19,155648,95.74349021911621,1625.6771049790204,1625.6771049790204,-123.88978621482008,-273.74317774234333,0.00030513902675011195,375.8970447778702,1.2724076192826033,nan
20,163840,100.83501100540161,1624.8324700556961,1624.8324700556961,-96.25596146235436,-249.69561810139035,-0.0033487652326584794,195.17487013339996,1.2645394979044795,nan
21,172032,106.09192943572998,1621.5371038587457,1621.5371038587457,-91.08775925328925,-194.70099477615446,-0.004552568389044609,185.76981246471405,1.2159957280382514,nan
22,180224,111.34969782829285,1618.5405395344224,1618.5405395344224,-79.6696973903934,-194.70099477615446,-0.0033329287070955615,157.0554474592209,1.191233609803021,nan
23,188416,117.2232232093811,1607.3265590339226,1607.3265590339226,-108.1129614708234,-244.58902546864846,-0.002543609880376607,198.128892660141,1.1914475597441196,nan
24,196608,124.04530715942383,1584.9692705207956,1584.9692705207956,-104.65565980253406,-253.88257254458344,0.00022563577294931747,313.65056669712067,1.1556783579289913,nan
25,204800,129.30444025993347,1583.8589888197346,1583.8589888197346,-96.30691467154493,-236.33967512521536,-0.009106897174206097,145.76584708690643,1.1792950024828315,nan
26,212992,134.7140235900879,1581.067763576707,1581.067763576707,-65.82527329107671,-195.97076776325713,-0.006209884220879758,115.97536480426788,1.1499805878847837,nan
27,221184,140.07423448562622,1579.0484296574678,1579.0484296574678,-59.0397231330733,-201.22252759789924,-0.001299780164117692,221.80791354179382,1.1245786836370826,nan
28,229376,145.56727123260498,1575.7388186076203,1575.7388186076203,-67.6251209500661,-214.24849005147868,-0.004672892529924866,124.08948069810867,1.1306667989119887,nan
29,237568,151.2465536594391,1570.7333109548424,1570.7333109548424,-40.87897053280847,-147.3023302341749,-0.00516244904792984,155.45947915315628,1.1256870683282614,nan
30,245760,157.08351731300354,1564.5180614990961,1564.5180614990961,-31.116688429583217,-138.03773011913657,-0.00035880107316188514,105.02073818445206,1.0951037285849452,nan
31,253952,165.6808431148529,1532.7782936495316,1532.7782936495316,-379.09796802522254,-414.57993401822546,-0.011794657359132543,223.6413940191269,1.0795654635876417,nan
32,262144,173.75773191452026,1508.6753096487307,1508.6753096487307,-138.58764869857418,-445.8486341803832,-0.004973425056959968,298.44948744773865,1.051827591843903,nan
33,270336,184.493155002594,1465.2901349982283,1465.2901349982283,-258.89905862841914,-537.7373651647346,-0.0005701220470655244,477.82556307315826,1.07176832575351,nan
34,278528,191.71770477294922,1452.8027045277847,1452.8027045277847,-73.49416653183151,-537.7373651647346,-0.0038502346469613258,231.23264908790588,1.0661635054275393,nan
35,286720,201.94536471366882,1419.7899536170594,1419.7899536170594,-85.82803382800387,-537.7373651647346,-0.001866353919467656,191.1346117258072,1.0819246377795935,nan
36,294912,210.90675592422485,1398.3051358769976,1398.3051358769976,-85.90328472124632,-443.6701858178013,-0.0009807917231228203,398.04198598861694,1.039017234928906,nan
37,303104,219.42684841156006,1381.3441800498995,1381.3441800498995,-64.79325649927394,-224.33270281240664,-0.0004914743331028149,165.59685522317886,1.0608232272788882,nan
38,311296,228.04865503311157,1365.042034362366,1365.042034362366,-59.37842466741124,-213.46061772831544,-0.0025805826771829743,140.5294245481491,1.0680214622989297,nan
39,319488,237.41533207893372,1345.6923662107024,1345.6923662107024,-51.366789374203286,-213.46061772831544,-0.004965342148352647,140.44018429517746,1.080366376787424,nan
40,327680,246.8081877231598,1327.6707025925439,1327.6707025925439,-70.94622848709878,-185.21204514169878,-0.0005908136590733193,154.20111894607544,1.0595189286395907,nan
41,335872,255.07806205749512,1316.742009449224,1316.742009449224,-32.12510738228465,-161.4460781847559,-0.0043978208195767365,122.0411467552185,1.0414992170408368,nan
42,344064,263.98097133636475,1303.3666716893522,1303.3666716893522,-12.950745725647085,-161.4460781847559,-0.002229477740911534,111.43541711568832,1.058452214114368,nan
43,352256,271.0636205673218,1299.532557200951,1299.532557200951,-32.591466254621515,-152.70924487247817,-0.00751716856029816,103.66696625947952,1.0465913033112884,nan
44,360448,279.61144971847534,1289.103147825006,1289.103147825006,-23.952171809811144,-105.92613476620734,-0.005263942603050964,97.24286198616028,0.9956745207309723,nan
45,368640,290.531863451004,1268.845336346966,1268.845336346966,-33.382601461091795,-104.51186395073958,-0.0005067202291684225,128.86462914943695,1.0510195335373282,nan
46,376832,300.77226662635803,1252.881471509237,1252.881471509237,-20.739298442966504,-123.65840392636724,-0.004648703001294052,102.11979132890701,1.0511461393907666,nan
47,385024,311.57564210891724,1235.732027683369,1235.732027683369,6.328855214312753,-123.65840392636724,-0.003644629116024589,77.19787162542343,1.098504863679409,nan
48,393216,321.26303577423096,1223.9690104787976,1223.9690104787976,-5.256877837450536,-105.92613476620734,-0.0021788048798043747,93.90593147277832,1.0770878586918116,nan
49,401408,330.9021351337433,1213.0716528551857,1213.0716528551857,-56.978478682292895,-105.92613476620734,-0.006497315516753588,108.21844112873077,1.0241018547676504,nan
50,409600,339.4948716163635,1206.4983428169623,1206.4983428169623,-15.404465748772314,-127.47104034523973,0.0015805606381036341,99.63828438520432,1.010069478303194,nan
51,417792,349.5928428173065,1195.0816745362652,1195.0816745362652,-92.92666381374853,-157.7752065350796,0.0002959726734843571,112.46556675434113,1.0262551549822092,nan
52,425984,359.37100291252136,1185.3599665738575,1185.3599665738575,-52.95457258852738,-157.7752065350796,-0.004388298468256835,99.37324887514114,1.0316742258146405,nan
53,434176,370.7915961742401,1170.9434746627178,1170.9434746627178,-17.728059492253426,-157.7752065350796,-0.0015212367216008715,90.83250525593758,1.0371668608859181,nan
54,442368,380.86029028892517,1161.4967778983057,1161.4967778983057,-10.368289236582024,-157.7752065350796,-0.003374889121914748,62.670424699783325,1.0074762380681932,nan
55,450560,390.06673765182495,1155.084390718215,1155.084390718215,-10.145789205720385,-150.48015681002792,-0.00234596506197704,113.76320707798004,1.0250798244960606,nan
56,458752,399.8678357601166,1147.259066556202,1147.259066556202,-26.481173371072444,-150.48015681002792,-7.263814768521115e-05,89.82779479026794,1.00020209280774,nan
