iter,env_steps,elapsed_time_s,steps_per_s,computation_speed_sps,avg_return,cvar,policy_loss,value_loss,entropy,avg_loss
1,8192,5.058637619018555,1619.4083500271286,-165.1085983736024,nan,-0.001908520149299875,1473.6106624603271,1.38037034496665,nan
2,16384,10.147442817687988,1614.5939715413897,-171.07943632399358,-399.3218897504954,0.0013367862629820593,741.6747632026672,1.3767130831256509,nan
3,24576,15.07128095626831,1630.6510422910385,-163.535188569049,-458.4689952344468,0.0012335506398812868,511.3227016925812,1.376184412278235,nan
4,32768,19.987234592437744,1639.4464100800574,-173.0011287054743,-431.82128409740506,-0.0013139551629137713,482.46660363674164,1.3737153830006719,nan
5,40960,24.8626651763916,1647.4500907044212,-166.51171504632754,-428.17944733747424,-0.0005936109992035199,408.8912674188614,1.3730206526815891,nan
6,49152,29.674033164978027,1656.3976904228277,-153.8112534923177,-423.90183901691245,0.0010602767706586746,563.9973945617676,1.3681431049481034,nan
7,57344,34.509345054626465,1661.6948223510904,-145.92178762483067,-441.9089907588723,0.0014092930759943556,540.3258929252625,1.3762428909540176,nan
8,65536,40.0310435295105,1637.129443095519,-139.8935724558108,-374.72717828823016,-0.001565129881782923,312.2006628513336,1.3779798243194818,nan
9,73728,44.93601989746094,1640.732761117678,-146.62387078448452,-365.65082569046916,-0.00028219142768648453,470.29596638679504,1.3777455231174827,nan
10,81920,49.86204123497009,1642.9331405419175,-158.73972113587783,-370.8158037340354,0.0011730246878869366,481.57806634902954,1.3695097444579005,nan
11,90112,54.802056074142456,1644.3178678932454,-169.56739597602552,-418.43848162109214,-0.0020132578538323287,484.12382888793945,1.351923394948244,nan
12,98304,59.65091061592102,1647.9882534058474,-173.7707613440034,-423.5043041811106,0.0013995448389323428,591.8227741718292,1.3495783666148782,nan
13,106496,64.57751059532166,1649.119004716096,-179.51169725877205,-380.54697488345766,-0.000526617186551448,455.5569543838501,1.3299445733428001,nan
14,114688,69.49173784255981,1650.383247859431,-141.6729787282032,-356.5199824428412,-0.0008767547224124428,434.01789712905884,1.3047715779393911,nan
15,122880,74.46663427352905,1650.1350060839347,-159.43784616551523,-377.4863378295169,0.002095927811751608,423.71663331985474,1.286880793981254,nan
16,131072,79.54887223243713,1647.6914923069596,-150.08388815077237,-318.3989070719729,-0.0005841423189849593,388.3363094329834,1.301545925438404,nan
17,139264,85.48428845405579,1629.1180814454408,-187.02237997319745,-337.0961646468657,-0.002777409270493081,330.55459892749786,1.2968477439135313,nan
18,147456,90.6188976764679,1627.2102594588466,-134.30084234593357,-330.1102504020446,-0.0019154440924467053,242.86252999305725,1.249657567590475,nan
19,155648,95.8878846168518,1623.2290515317684,-168.34380530952402,-302.5908959927499,0.003117303887847811,270.5164566040039,1.2482853373512626,nan
20,163840,100.96992087364197,1622.6614677160767,-174.68888222565928,-346.02343306478133,-0.003999442640633788,292.820449590683,1.2526845801621675,nan
21,172032,106.07274580001831,1621.8303646474503,-140.7031655108975,-300.82139381961485,-0.0012951351382071152,221.2553030848503,1.2717687990516424,nan
22,180224,111.22859406471252,1620.3027783947905,-139.51324261514293,-252.21896636591123,-0.005491840704053175,152.8013589978218,1.2737912954762578,nan
23,188416,116.34590530395508,1619.4467652966466,-91.31633289883933,-257.236877466995,-0.005372078376240097,165.5977538228035,1.2302017221227288,nan
24,196608,121.45020365715027,1618.836313811524,-92.0997693563566,-259.07418189393826,-0.00016272901848424226,132.32143306732178,1.2446800973266363,nan
25,204800,126.63771200180054,1617.2117828304426,-79.49338151825924,-233.41512311041842,-0.005250945861916989,114.21926027536392,1.2385461572557688,nan
26,212992,131.87686467170715,1615.0823765049313,-77.00896048334147,-165.4200877120778,-0.01183154028331046,89.68302172422409,1.2056729150936007,nan
27,221184,137.43786001205444,1609.3382127792177,-78.06127769386809,-190.18472161946312,-0.005378130375902401,120.11808490753174,1.2053583404049277,nan
28,229376,142.90130496025085,1605.135796792078,-58.41898710386294,-195.609892711486,-0.008518820002791472,107.51616883277893,1.1430235831066966,nan
29,237568,149.8013825416565,1585.886565058487,-88.63440711104924,-221.50430537527035,-0.008307601863634773,133.17172890901566,1.1374176144599915,nan
30,245760,159.4421191215515,1541.3743956365984,-84.99707779602898,-255.04562049845723,-0.0017082221056625713,157.91117775440216,1.1711245737969875,nan
31,253952,166.4814784526825,1525.406924303465,-79.57289334250517,-308.80653508620765,-0.0013216019870014861,162.01022917032242,1.1617513848468661,nan
32,262144,173.88838601112366,1507.5417399252335,-83.68875259276646,-322.4823090218847,0.0015890372706053313,137.79274648427963,1.1725513823330402,nan
33,270336,179.53394269943237,1505.7654053338779,-81.94235504438923,-283.4019131189493,-0.004737468654639088,104.62248718738556,1.1600192468613386,nan
