iteration,avg_return,policy_loss,value_loss,entropy
130,0.0,0.005856114696750107,0,0
131,0.0,0.004921059891454537,0,0
132,0.0,0.004569520664293892,0,0
133,0.0,0.0043833826261106875,0,0
134,0.0,0.004167398509924256,0,0
135,0.0,0.003806568737629624,0,0
136,0.0,0.00453281975709475,0,0
137,0.0,0.0034604927524924277,0,0
138,0.0,0.0044738408391519135,0,0
139,0.0,0.004568063966210254,0,0
140,0.0,0.004197969040098159,0,0
141,0.0,0.005335761143618988,0,0
142,0.0,0.004051231069024652,0,0
143,1.0,0.0043647705629888565,0,0
144,0.0,0.00395354077918455,0,0
145,0.0,0.0044924609336214,0,0
146,1.0,0.004728884075479017,0,0
147,0.0,0.004412978225211132,0,0
148,0.0,0.004720455373171717,0,0
149,1.0,0.003164292258666234,0,0
150,0.0,0.0034126918530091644,0,0
151,1.0,0.0028554532394851916,0,0
152,1.0,0.00527316274125159,0,0
153,0.0,0.005187382150324993,0,0
154,0.0,0.003864945076076828,0,0
155,0.0,0.005307995481416583,0,0
156,0.0,0.0033410360065317946,0,0
157,1.0,0.004228954449192517,0,0
158,0.0,0.0026426852260635274,0,0
159,0.0,0.0033285082317888737,0,0
160,1.0,0.003967211340405528,0,0
161,1.0,0.0031799935773384144,0,0
162,1.0,0.003537376585882157,0,0
163,0.0,0.004868426893954165,0,0
164,0.0,0.005709332258750995,0,0
165,1.0,0.005714148332021739,0,0
166,0.0,0.006022586861753983,0,0
167,0.0,0.005332907954187587,0,0
168,0.0,0.005448567995335907,0,0
169,0.0,0.005498651966550632,0,0
170,1.0,0.006419794763334923,0,0
171,0.0,0.0049265869046476755,0,0
172,0.0,0.00470472970046103,0,0
173,0.0,0.0031719144433736803,0,0
174,0.0,0.004453440136840623,0,0
175,0.0,0.0047295925378764295,0,0
176,1.0,0.0032976030682524047,0,0
177,1.0,0.005212212941842154,0,0
178,0.0,0.005563105749509608,0,0
179,0.0,0.00580382790190704,0,0
180,0.0,0.004208776052109897,0,0
181,0.0,0.004555504632940106,0,0
182,0.0,0.005373912188224495,0,0
183,1.0,0.005603520665317774,0,0
184,1.0,0.007189389106563546,0,0
185,0.0,0.007969626101354758,0,0
186,0.0,0.005162209610280116,0,0
187,1.0,0.0038539943209773787,0,0
188,0.0,0.006628920906223357,0,0
189,1.0,0.004907187651648807,0,0
190,1.0,0.005416051826459613,0,0
191,0.0,0.005814029688113614,0,0
192,0.0,0.006503792419486369,0,0
193,0.0,0.006365248733865363,0,0
194,0.0,0.006381131530935435,0,0
195,0.0,0.006225900355881701,0,0
196,0.0,0.004125766594370361,0,0
197,0.0,0.004613336333976604,0,0
198,0.0,0.004522883339733299,0,0
199,1.0,0.004558487390611498,0,0
200,1.0,0.005168899204581976,0,0
201,0.0,0.005052437934662319,0,0
202,0.0,0.005064270944179346,0,0
203,1.0,0.006066669180819934,0,0
204,1.0,0.004933053266109997,0,0
205,1.0,0.0049348212628354945,0,0
206,0.0,0.005099592225936552,0,0
207,1.0,0.00464677419513464,0,0
208,1.0,0.004080142462900018,0,0
209,1.0,0.004566314378998389,0,0
210,1.0,0.006112180835869466,0,0
211,1.0,0.005824772190923492,0,0
212,0.0,0.006160453427582979,0,0
213,0.0,0.005085528668132611,0,0
214,0.0,0.0052356068211208496,0,0
215,0.0,0.005595975545778249,0,0
216,0.0,0.006512850134943922,0,0
217,0.0,0.0057145803002640605,0,0
218,0.0,0.005637549294042401,0,0
219,0.0,0.006194274786761717,0,0
220,0.0,0.005155732674110267,0,0
221,1.0,0.005988535600610905,0,0
222,0.0,0.006703606573864818,0,0
223,1.0,0.007644050805829465,0,0
224,0.0,0.007794676878457439,0,0
225,1.0,0.007289539012630042,0,0
226,0.0,0.006603179930491333,0,0
227,1.0,0.005878256182327415,0,0
228,0.0,0.005832184595858742,0,0
229,0.0,0.008483095280826091,0,0
230,1.0,0.005476768870049944,0,0
231,0.0,0.005633444375799675,0,0
232,0.0,0.005166079257973111,0,0
233,1.0,0.005918259616009891,0,0
234,0.0,0.005769774317741394,0,0
235,0.0,0.005889095898185458,0,0
236,0.0,0.005942155010771097,0,0
237,0.0,0.005939421609842351,0,0
238,0.0,0.006438910252075981,0,0
239,0.0,0.0060696114877438435,0,0
240,1.0,0.0059462847587253365,0,0
241,0.0,0.006260322240580406,0,0
242,0.0,0.0058942759887462386,0,0
243,1.0,0.006380608348224901,0,0
244,1.0,0.00699892029275789,0,0
245,0.0,0.005632318013037245,0,0
246,0.0,0.007481468666810542,0,0
247,1.0,0.005624563622714436,0,0
248,0.0,0.007132496295629867,0,0
249,0.0,0.007087686157319695,0,0
250,0.0,0.008096314033027739,0,0
251,0.0,0.007524804099265373,0,0
252,0.0,0.008790810778737067,0,0
253,1.0,0.008539565184037201,0,0
254,1.0,0.0077552313503045376,0,0
255,1.0,0.00786981354062648,0,0
256,0.0,0.006187422356257836,0,0
257,0.0,0.008020998616875321,0,0
258,0.0,0.008948728796288682,0,0
259,0.0,0.008484589996644192,0,0
260,0.0,0.009320331504568458,0,0
261,0.0,0.009485249066104491,0,0
262,0.0,0.008350489361104198,0,0
263,0.0,0.008997923021929132,0,0
264,1.0,0.007996588393247553,0,0
265,0.0,0.0069486274994139015,0,0
266,0.0,0.008101515807485318,0,0
267,1.0,0.00735766262832013,0,0
268,0.0,0.006802252050256356,0,0
269,1.0,0.007671343047453168,0,0
270,0.0,0.004835857156043251,0,0
271,0.0,0.00927174903659357,0,0
272,0.0,0.01009408081881702,0,0
273,1.0,0.009030464094220883,0,0
274,0.0,0.0057630505412817005,0,0
275,1.0,0.008836462357252533,0,0
276,0.0,0.008492031887303604,0,0
277,1.0,0.008127948308053115,0,0
278,0.0,0.008160126364479462,0,0
279,0.0,0.007025195973586629,0,0
280,0.0,0.008011713339429762,0,0
281,0.0,0.00845964926814374,0,0
282,1.0,0.006743637282246103,0,0
283,0.0,0.007378729634858187,0,0
284,1.0,0.007678935841939069,0,0
285,0.0,0.00921543205913622,0,0
286,0.0,0.008702108138240874,0,0
287,0.0,0.00785272849413256,0,0
288,0.0,0.009228732946212403,0,0
289,1.0,0.007987204119908038,0,0
290,1.0,0.006563621922396123,0,0
291,1.0,0.008082153229042887,0,0
292,0.0,0.007451737034393268,0,0
293,1.0,0.010200277134828585,0,0
294,1.0,0.009425511689517985,0,0
295,0.0,0.01306799305602908,0,0
296,1.0,0.007998358096099563,0,0
297,1.0,0.008507176929590653,0,0
298,0.0,0.006387715251782002,0,0
299,1.0,0.007435446947864775,0,0
300,1.0,0.006448668906859194,0,0
301,1.0,0.006299291836673065,0,0
302,0.0,0.007090448401868343,0,0
303,0.0,0.006715859152433096,0,0
304,1.0,0.008023185670399705,0,0
305,0.0,0.009396351335692357,0,0
306,0.0,0.00733330970009168,0,0
307,0.0,0.007544845229546938,0,0
308,1.0,0.007782744918949902,0,0
309,0.0,0.009207950982575616,0,0
310,0.0,0.008139481738908216,0,0
311,1.0,0.0075665743181319986,0,0
312,1.0,0.007879727661771618,0,0
313,0.0,0.006837590851567008,0,0
314,0.0,0.009232799189963512,0,0
315,0.0,0.007606057725338774,0,0
316,1.0,0.007088547469013267,0,0
317,0.0,0.007386437701061368,0,0
318,0.0,0.008392322473227978,0,0
319,0.0,0.006276252058645089,0,0
320,0.0,0.006740744241659402,0,0
321,1.0,0.006372645812613579,0,0
322,1.0,0.00837825154374558,0,0
323,0.0,0.00969347232603468,0,0
324,0.0,0.0077869227341357235,0,0
325,0.0,0.007174072519725037,0,0
326,0.0,0.007876807487004303,0,0
327,1.0,0.007720777690833943,0,0
328,1.0,0.006208682733197366,0,0
329,0.0,0.005695305046780656,0,0
330,1.0,0.006999544275458902,0,0
331,0.0,0.007957236298049489,0,0
332,0.0,0.007640737077454105,0,0
333,0.0,0.007811643536491641,0,0
334,0.0,0.007074808888137341,0,0
335,1.0,0.007577805624653895,0,0
336,0.0,0.007933211978524923,0,0
337,0.0,0.006902976220266687,0,0
338,0.0,0.006792955348889033,0,0
339,0.0,0.008452539058888087,0,0
340,0.0,0.008215321959661586,0,0
341,0.0,0.0071854887219766775,0,0
342,0.0,0.005849980581034388,0,0
343,0.0,0.006511730724014342,0,0
344,0.0,0.006465259759176162,0,0
345,0.0,0.0073789225450878885,0,0
346,0.0,0.006476824887795374,0,0
347,0.0,0.0065539875733000895,0,0
348,1.0,0.0059770784379603965,0,0
349,0.0,0.005164729151874781,0,0
350,1.0,0.006329508571070619,0,0
351,1.0,0.0067496832662953,0,0
352,0.0,0.009274289477616549,0,0
353,0.0,0.007715107485031088,0,0
354,0.0,0.008506210598473748,0,0
355,0.0,0.00763992237754994,0,0
356,1.0,0.006869233367683063,0,0
357,0.0,0.007151106663513929,0,0
358,0.0,0.0071085268116023925,0,0
359,1.0,0.007052504928609313,0,0
360,0.0,0.00633235351415351,0,0
361,0.0,0.0077625794664901845,0,0
362,0.0,0.006530063644750044,0,0
363,0.0,0.006898192673961216,0,0
364,0.0,0.006528084515593946,0,0
365,1.0,0.006175532420165837,0,0
366,0.0,0.0067474979076729115,0,0
367,0.0,0.006615770768428988,0,0
368,1.0,0.007654859878433247,0,0
369,0.0,0.007939166357973591,0,0
370,0.0,0.007933675870299339,0,0
371,1.0,0.008164343373032242,0,0
372,1.0,0.006691816876021524,0,0
373,0.0,0.007501389174121281,0,0
374,1.0,0.006720715124780933,0,0
375,0.0,0.013340023346245289,0,0
376,0.0,0.010025718994438649,0,0
377,0.0,0.007317441062548676,0,0
378,1.0,0.007521441959972053,0,0
379,0.0,0.006875975724225017,0,0
380,1.0,0.007907014040808593,0,0
381,0.0,0.00807306280264377,0,0
382,1.0,0.007595742756331509,0,0
383,0.0,0.009060900323675014,0,0
384,1.0,0.00944508338579908,0,0
385,0.0,0.006843665932220491,0,0
386,1.0,0.009840032019253288,0,0
387,0.0,0.01361757311546667,0,0
388,0.0,0.009095850830467848,0,0
389,0.0,0.007513947396849592,0,0
390,0.0,0.008804101351415738,0,0
391,1.0,0.006961767798578688,0,0
392,0.0,0.0072507773851975795,0,0
393,0.0,0.006782404033001513,0,0
394,0.0,0.0076367946488684725,0,0
395,1.0,0.008768449353716191,0,0
396,0.0,0.00818233308979334,0,0
397,0.0,0.008197775213658566,0,0
398,0.0,0.006939838630043798,0,0
399,0.0,0.006073851355999384,0,0
400,1.0,0.006593626484331884,0,0
401,0.0,0.006992886583744125,0,0
402,1.0,0.0074651212375046625,0,0
403,1.0,0.008440179051831365,0,0
404,0.0,0.007953279794981847,0,0
405,0.0,0.005731634865514934,0,0
406,1.0,0.009235816852500042,0,0
407,0.0,0.007670384985394776,0,0
408,0.0,0.006769228126167467,0,0
409,0.0,0.007238288410007954,0,0
410,0.0,0.007152369157411158,0,0
411,0.0,0.009102922894627503,0,0
412,1.0,0.010299818420952017,0,0
413,1.0,0.00912341771957775,0,0
414,0.0,0.006979072625240819,0,0
415,0.0,0.007509552508126944,0,0
416,0.0,0.006287067416397964,0,0
417,1.0,0.007348057569754197,0,0
418,0.0,0.007831255222360294,0,0
419,1.0,0.008936649156061726,0,0
420,0.0,0.005639687199921657,0,0
421,0.0,0.007493463256556926,0,0
422,0.0,0.00750373005201774,0,0
423,1.0,0.007497776423891386,0,0
424,1.0,0.007422807587621112,0,0
425,0.0,0.0069035823421122935,0,0
426,1.0,0.006731174589896744,0,0
427,0.0,0.006688711844617501,0,0
428,0.0,0.0073916282912250605,0,0
429,1.0,0.006365995511272284,0,0
430,0.0,0.00739712490784851,0,0
431,1.0,0.007413298834404542,0,0
432,1.0,0.005943998828297481,0,0
433,1.0,0.006217471950759108,0,0
434,0.0,0.00725385134403662,0,0
435,0.0,0.010246884380467235,0,0
436,0.0,0.007218042144086212,0,0
437,1.0,0.008079954190179706,0,0
438,1.0,0.009604386002239253,0,0
439,1.0,0.0071865604671378,0,0
440,0.0,0.008213213235139847,0,0
441,0.0,0.007220091726630926,0,0
442,0.0,0.007756643262837315,0,0
443,1.0,0.007213713641723861,0,0
444,0.0,0.008904753078240901,0,0
445,0.0,0.006750494254649513,0,0
446,1.0,0.005307337307992081,0,0
447,0.0,0.006294793935958296,0,0
448,0.0,0.007113296315329124,0,0
449,1.0,0.008456905925413594,0,0
450,1.0,0.006600696493738464,0,0
451,1.0,0.005561870566452853,0,0
452,0.0,0.006860279247630388,0,0
453,1.0,0.007507083052769303,0,0
454,0.0,0.006908382050602175,0,0
455,0.0,0.00676090648456011,0,0
456,1.0,0.007567469992310456,0,0
457,0.0,0.00911866359158673,0,0
458,0.0,0.006152926531450992,0,0
459,0.0,0.006519369147717953,0,0
460,1.0,0.007260758058691863,0,0
461,0.0,0.006721854472296342,0,0
462,1.0,0.006618862530510677,0,0
463,0.0,0.0060755195209778665,0,0
464,0.0,0.0075241516225791555,0,0
465,1.0,0.007890379824675619,0,0
466,0.0,0.008176811889279633,0,0
467,0.0,0.008089184151807179,0,0
468,0.0,0.005917351676284203,0,0
469,0.0,0.007347448010415095,0,0
470,0.0,0.005812294908048613,0,0
471,0.0,0.006852091352983906,0,0
472,1.0,0.006854825636505016,0,0
473,0.0,0.00743009950118986,0,0
474,0.0,0.008565656142309308,0,0
475,0.0,0.006421372967047824,0,0
476,1.0,0.007178256119674954,0,0
477,1.0,0.007025784433047955,0,0
478,1.0,0.005734647637129658,0,0
479,0.0,0.005789736970601713,0,0
480,0.0,0.006890547346829632,0,0
481,0.0,0.007141375681385398,0,0
482,1.0,0.007474472000467358,0,0
483,1.0,0.008878723019734025,0,0
484,1.0,0.006315329103797142,0,0
485,1.0,0.0066116920451780685,0,0
486,0.0,0.007156545115220878,0,0
487,1.0,0.005907614930317952,0,0
488,1.0,0.007378956186585128,0,0
489,1.0,0.006213548182345489,0,0
490,0.0,0.006942460636227307,0,0
491,0.0,0.005647423410075991,0,0
492,1.0,0.006329674710286781,0,0
493,1.0,0.006206270750671467,0,0
494,1.0,0.0073565620502146585,0,0
495,0.0,0.006998395618255727,0,0
496,1.0,0.007193330312258608,0,0
497,0.0,0.007336631115652959,0,0
498,1.0,0.007596798427402973,0,0
499,1.0,0.006075938628055155,0,0
500,1.0,0.007195023057083118,0,0
501,1.0,0.007957789955822669,0,0
502,1.0,0.00970021764903019,0,0
503,0.0,0.010252097932000956,0,0
504,1.0,0.007465276496077422,0,0
505,0.0,0.006492337800695427,0,0
506,1.0,0.006578109322992318,0,0
507,1.0,0.007957896895949607,0,0
508,0.0,0.007583465119823813,0,0
509,1.0,0.006545681131683523,0,0
510,0.0,0.007565273101338082,0,0
511,0.0,0.007233099808217958,0,0
512,1.0,0.007512286334941295,0,0
513,1.0,0.0064080618595814005,0,0
514,0.0,0.006053095068117338,0,0
515,0.0,0.007078403651359535,0,0
516,1.0,0.0065937798547868924,0,0
517,0.0,0.006905981514137238,0,0
518,0.0,0.006349898932967335,0,0
519,1.0,0.008252571945866713,0,0
520,0.0,0.0063771162725364166,0,0
521,1.0,0.006831704123344805,0,0
522,1.0,0.00876756545711452,0,0
523,1.0,0.007490943790236045,0,0
524,1.0,0.006574218331869426,0,0
525,0.0,0.006386874199379235,0,0
526,0.0,0.007581217010144373,0,0
527,1.0,0.008145642059389502,0,0
528,1.0,0.006905519546483431,0,0
529,1.0,0.006829678389729689,0,0
530,1.0,0.008132707350887359,0,0
531,1.0,0.008428479631298355,0,0
532,1.0,0.006739970191524157,0,0
533,1.0,0.005646965330621849,0,0
534,0.0,0.00638550752773881,0,0
535,1.0,0.005412515745881726,0,0
536,1.0,0.006448136131360155,0,0
537,0.0,0.008869231352582574,0,0
538,1.0,0.0071634161618671244,0,0
539,0.0,0.008246661576953146,0,0
540,0.0,0.009003265115704076,0,0
541,1.0,0.007441097157425247,0,0
542,1.0,0.006365256969584152,0,0
543,0.0,0.008659841430683931,0,0
544,0.0,0.007289623072760743,0,0
545,0.0,0.00776906667410263,0,0
546,1.0,0.007998857094558427,0,0
547,1.0,0.004887596692424267,0,0
548,0.0,0.007461723879039768,0,0
549,0.0,0.00835463682682637,0,0
550,0.0,0.006315263958337407,0,0
551,0.0,0.00902701256764603,0,0
552,0.0,0.00791455158032477,0,0
553,0.0,0.008569905410695355,0,0
554,0.0,0.008925408286114152,0,0
555,1.0,0.007661763292906637,0,0
556,1.0,0.007593354582139809,0,0
557,0.0,0.0066148927656468,0,0
558,1.0,0.007994504906237125,0,0
559,1.0,0.0064371343585662546,0,0
560,0.0,0.00612620500448559,0,0
561,0.0,0.007562470389530063,0,0
562,0.0,0.007137266919016838,0,0
563,0.0,0.007576008718590149,0,0
564,1.0,0.00733855292284196,0,0
565,0.0,0.007706618401571177,0,0
566,0.0,0.007777564280497079,0,0
567,1.0,0.009322031923474219,0,0
568,1.0,0.0049997424212051556,0,0
569,1.0,0.00636142004126062,0,0
570,1.0,0.008333272094993542,0,0
571,0.0,0.010245265472414238,0,0
572,0.0,0.008846080761241656,0,0
573,1.0,0.008221941972519025,0,0
574,1.0,0.005339937595029672,0,0
575,0.0,0.00831867771302449,0,0
576,1.0,0.006543306289537949,0,0
577,1.0,0.009328939647485431,0,0
578,1.0,0.007948273498400608,0,0
579,0.0,0.00597375553398807,0,0
580,0.0,0.007251266421834854,0,0
581,0.0,0.007163337404130115,0,0
582,0.0,0.006638469634621981,0,0
583,1.0,0.007293108643756973,0,0
584,0.0,0.007057819667312762,0,0
585,0.0,0.008040457428433002,0,0
586,0.0,0.00817747738212347,0,0
587,1.0,0.007875244209097455,0,0
588,1.0,0.007967250953827585,0,0
589,1.0,0.007809484189021445,0,0
590,1.0,0.00791842519538477,0,0
591,0.0,0.007081748362397775,0,0
592,1.0,0.008485802930822088,0,0
593,1.0,0.006513024289493582,0,0
594,1.0,0.007844974022560023,0,0
595,1.0,0.006364071659524651,0,0
596,1.0,0.006718712676956784,0,0
597,1.0,0.007600861434774423,0,0
598,1.0,0.005683051887899637,0,0
599,0.0,0.006698203669232014,0,0
600,1.0,0.006772984661871479,0,0
601,1.0,0.006952712079510093,0,0
602,0.0,0.005155792702377464,0,0
603,1.0,0.007406425516819581,0,0
604,1.0,0.00725868241279386,0,0
605,1.0,0.008242523424666037,0,0
606,1.0,0.007981065228315336,0,0
607,0.0,0.0073415451479377225,0,0
608,0.0,0.007291391141479835,0,0
609,1.0,0.009143279768700191,0,0
610,1.0,0.007746909070259857,0,0
611,0.0,0.007499106657100705,0,0
612,0.0,0.007427964085603461,0,0
613,1.0,0.007397041525691748,0,0
614,0.0,0.007221434490695115,0,0
615,0.0,0.007745413095108233,0,0
616,1.0,0.008113357037655079,0,0
617,1.0,0.006103487953724753,0,0
618,1.0,0.007183246932422312,0,0
619,0.0,0.008813246307374142,0,0
620,1.0,0.007601841183963651,0,0
621,0.0,0.007439943009521812,0,0
622,1.0,0.007297044530894388,0,0
623,1.0,0.007737913937307894,0,0
624,1.0,0.006412741988349487,0,0
625,0.0,0.006715478749494209,0,0
626,1.0,0.007280462441722984,0,0
627,1.0,0.00962879537338657,0,0
628,0.0,0.004003194160759449,0,0
629,1.0,0.006093430030159652,0,0
630,1.0,0.008539426619453089,0,0
631,0.0,0.007262114829952932,0,0
632,0.0,0.01093083056103852,0,0
633,1.0,0.007513850521776945,0,0
634,0.0,0.006941316177306527,0,0
635,1.0,0.007912043880130495,0,0
636,1.0,0.00804988240214208,0,0
637,1.0,0.006809383863583207,0,0
638,0.0,0.008140498510329053,0,0
639,0.0,0.005530952243134379,0,0
640,1.0,0.007903893364945779,0,0
641,1.0,0.007946731358328286,0,0
642,1.0,0.007511918420425138,0,0
643,1.0,0.009006360578589523,0,0
644,1.0,0.008961171672369043,0,0
645,0.0,0.006452802805519053,0,0
646,0.0,0.007069437326137702,0,0
647,1.0,0.007912252939687196,0,0
648,1.0,0.005842604448035773,0,0
649,0.0,0.007249441587676605,0,0
650,1.0,0.0072549114550423364,0,0
651,1.0,0.006197560971486382,0,0
652,1.0,0.007661823402949661,0,0
653,0.0,0.008810591617865222,0,0
654,0.0,0.008384415078908206,0,0
655,0.0,0.008248742721560929,0,0
656,1.0,0.008275316254566274,0,0
657,0.0,0.008997525228872238,0,0
658,0.0,0.006540792027601238,0,0
659,1.0,0.006477221745349791,0,0
660,0.0,0.007466858487376677,0,0
661,1.0,0.007674730451339308,0,0
662,1.0,0.007023389726369219,0,0
663,0.0,0.006708402332151309,0,0
664,0.0,0.007546297274529934,0,0
665,0.0,0.006674401578493416,0,0
666,0.0,0.007888395429016596,0,0
667,0.0,0.007700590097811073,0,0
668,0.0,0.008546340372413396,0,0
669,0.0,0.006191824510460719,0,0
670,1.0,0.006975082614912818,0,0
671,0.0,0.007332482092897408,0,0
672,0.0,0.007606975617818534,0,0
673,0.0,0.00723405750002712,0,0
674,0.0,0.010026941231141487,0,0
675,1.0,0.008832952560624108,0,0
676,0.0,0.006713400359731167,0,0
677,1.0,0.006551160077963557,0,0
678,0.0,0.007091652193083995,0,0
679,1.0,0.007884215480918366,0,0
680,0.0,0.007537335111992434,0,0
681,1.0,0.00957400928777845,0,0
682,0.0,0.008108749079983681,0,0
683,1.0,0.006302752209369812,0,0
684,0.0,0.006227275828779157,0,0
685,1.0,0.007346896857083978,0,0
686,1.0,0.008262339372825073,0,0
687,1.0,0.006665051843111332,0,0
688,1.0,0.006419913607019493,0,0
689,1.0,0.005563867808086797,0,0
690,0.0,0.006272123235723247,0,0
691,1.0,0.005523500964045525,0,0
692,1.0,0.0077716972245353046,0,0
693,1.0,0.008750353037612513,0,0
694,0.0,0.006391734032690324,0,0
695,1.0,0.007190475473180413,0,0
696,0.0,0.007019653683528304,0,0
697,0.0,0.007017256855033338,0,0
698,0.0,0.009107609610318354,0,0
699,1.0,0.0076122122700326145,0,0
700,0.0,0.007398828602163121,0,0
701,1.0,0.006818441169646879,0,0
702,0.0,0.007761587296764172,0,0
703,1.0,0.006827282043689463,0,0
704,0.0,0.007448161340397882,0,0
705,1.0,0.0071685044170026815,0,0
706,0.0,0.007373029676576455,0,0
707,0.0,0.007050182365266414,0,0
708,0.0,0.00681887141480628,0,0
709,0.0,0.007513943275192841,0,0
710,0.0,0.009275324316695333,0,0
711,0.0,0.00781267142571908,0,0
712,0.0,0.006984031768393163,0,0
713,0.0,0.007079407052111087,0,0
714,1.0,0.006730377831605866,0,0
715,0.0,0.0071134202764369546,0,0
716,0.0,0.007666065597304088,0,0
717,1.0,0.007048300539071743,0,0
718,0.0,0.006262266117593516,0,0
719,0.0,0.005300617963075638,0,0
720,1.0,0.006830616540974006,0,0
721,0.0,0.007522810807651175,0,0
722,1.0,0.007074125245899746,0,0
723,1.0,0.0076711558020458774,0,0
724,1.0,0.006578026871596064,0,0
725,1.0,0.007276241601045642,0,0
726,0.0,0.006717656506225467,0,0
727,1.0,0.007925310711884364,0,0
728,1.0,0.006659565415854256,0,0
729,1.0,0.006188362600369146,0,0
730,0.0,0.00807967112885545,0,0
731,1.0,0.006416855200024491,0,0
