iter,env_steps,elapsed_time_s,steps_per_s,computation_speed_sps,avg_return,cvar,policy_loss,value_loss,entropy,avg_loss
1,8192,6.080853462219238,1347.1793146961131,1347.1793146961131,-4241.802515950219,nan,-0.0003412363803363405,1692.8787679672241,1.3838393297046423,nan
2,16384,11.275857925415039,1453.0158244608197,1453.0158244608197,-3693.937084298982,-403.776530411153,0.0003531662259774748,868.8499839305878,1.3798619722947478,nan
3,24576,16.81911277770996,1461.1947921872602,1461.1947921872602,-3590.699006017624,-343.4595413309075,0.0014092861129029188,451.52842712402344,1.3750557117164135,nan
4,32768,22.706637859344482,1443.1022418633834,1443.1022418633834,-3538.537848953103,-310.9983257275198,-0.0026580405501590576,352.7742781639099,1.3739986000582576,nan
5,40960,28.308955669403076,1446.8919474931547,1446.8919474931547,-3700.3550653296297,-363.2986976993789,0.002805329982948024,542.709419965744,1.3671118365600705,nan
6,49152,33.703357458114624,1458.371026123567,1458.371026123567,-3262.7365765244112,-347.60224861281125,0.000971696154010715,417.87550950050354,1.366255178116262,nan
7,57344,39.08503437042236,1467.1600248967704,1467.1600248967704,-3243.516644345827,-323.25977472172974,-0.0006537798362842295,485.0538680553436,1.373817010782659,nan
8,65536,44.09414005279541,1486.2745916244544,1486.2745916244544,-3180.7185194478407,-348.354117567624,0.002535344952775631,501.48702907562256,1.3694459134712815,nan
9,73728,49.61705493927002,1485.940672823914,1485.940672823914,-3288.019406763297,-325.739867850698,0.0011095634727098513,477.8437328338623,1.3569495789706707,nan
10,81920,55.418264627456665,1478.2130142598005,1478.2130142598005,-3382.1015599104603,-334.27285618357485,-0.0032517064828425646,470.64992666244507,1.3630597786977887,nan
11,90112,61.093512535095215,1474.9847612417946,1474.9847612417946,-2518.151992107047,-259.6755411195564,-0.002037634947555489,314.5601624250412,1.3573002349585295,nan
12,98304,66.69445276260376,1473.9456720622502,1473.9456720622502,-2857.0952050524784,-350.7531574848506,-0.0019112998816126492,403.88827538490295,1.3453562203794718,nan
13,106496,73.1827301979065,1455.2067094518768,1455.2067094518768,-2382.3571023646787,-309.3874743279841,-0.0009487767165410332,330.33196222782135,1.336680837906897,nan
14,114688,79.79248237609863,1437.3283871458311,1437.3283871458311,-2320.0893006440892,-260.91523259272986,-0.0005837571225129068,316.9825291633606,1.3104841960594058,nan
